# target=gj3929b eclipse=1 centroid=(61,69) aper_r=4 n=3387
# BJD_TDB    relative_flux
2.460864872632803395e+06 1.001063585281372070e+00
2.460864872698934749e+06 1.001234412193298340e+00
2.460864872765066568e+06 1.000305771827697754e+00
2.460864872831197921e+06 1.001201868057250977e+00
2.460864872897329740e+06 1.000941634178161621e+00
2.460864872963461094e+06 1.000873327255249023e+00
2.460864873029592913e+06 1.000416398048400879e+00
2.460864873095724266e+06 1.001829624176025391e+00
2.460864873161856085e+06 1.001667022705078125e+00
2.460864873227987438e+06 1.000611543655395508e+00
2.460864873294118792e+06 1.001946687698364258e+00
2.460864873360250611e+06 1.001971125602722168e+00
2.460864873426381964e+06 1.000452160835266113e+00
2.460864873492513783e+06 1.001195311546325684e+00
2.460864873558645137e+06 1.000759482383728027e+00
2.460864873624776956e+06 1.001850724220275879e+00
2.460864873690908309e+06 1.000520467758178711e+00
2.460864873757040128e+06 1.001283168792724609e+00
2.460864873823171481e+06 1.001062035560607910e+00
2.460864873889303301e+06 1.000234246253967285e+00
2.460864873955434654e+06 1.000949740409851074e+00
2.460864874021566473e+06 1.001639366149902344e+00
2.460864874087697826e+06 1.001556396484375000e+00
2.460864874153829180e+06 1.001276731491088867e+00
2.460864874219960999e+06 1.001388907432556152e+00
2.460864874286092352e+06 1.000730276107788086e+00
2.460864874352224171e+06 1.002359867095947266e+00
2.460864874418355525e+06 1.000416398048400879e+00
2.460864874484487344e+06 1.001457214355468750e+00
2.460864874550618697e+06 1.001258850097656250e+00
2.460864874616750516e+06 1.001068472862243652e+00
2.460864874682881869e+06 1.002028107643127441e+00
2.460864874749013688e+06 1.001899600028991699e+00
2.460864874815145042e+06 1.000543236732482910e+00
2.460864874881276395e+06 1.002463936805725098e+00
2.460864874947408214e+06 1.001161217689514160e+00
2.460864875013539568e+06 1.000053644180297852e+00
2.460864875079671387e+06 1.001441001892089844e+00
2.460864875145802740e+06 1.000600099563598633e+00
2.460864875211934559e+06 1.001925587654113770e+00
2.460864875278065912e+06 9.997934699058532715e-01
2.460864875344197731e+06 1.001304388046264648e+00
2.460864875410329085e+06 1.001091241836547852e+00
2.460864875476460904e+06 1.002631425857543945e+00
2.460864875542592257e+06 1.002506256103515625e+00
2.460864875608723611e+06 1.000709056854248047e+00
2.460864875674855430e+06 1.000626087188720703e+00
2.460864875740986783e+06 1.000931859016418457e+00
2.460864875807118602e+06 1.000783920288085938e+00
2.460864875873249955e+06 9.999935030937194824e-01
2.460864875939381775e+06 1.001203536987304688e+00
2.460864876005513128e+06 1.001297831535339355e+00
2.460864876071644947e+06 1.000543236732482910e+00
2.460864876137776300e+06 1.001634478569030762e+00
2.460864876203908119e+06 1.001847505569458008e+00
2.460864876270039473e+06 1.001333594322204590e+00
2.460864876336171292e+06 9.997739195823669434e-01
2.460864876402302645e+06 1.002693176269531250e+00
2.460864876468433999e+06 1.001479983329772949e+00
2.460864876534565818e+06 1.001138448715209961e+00
2.460864876600697171e+06 1.001406788825988770e+00
2.460864876666828990e+06 1.000722050666809082e+00
2.460864876732960343e+06 1.001162886619567871e+00
2.460864876799092162e+06 1.002499699592590332e+00
2.460864876865223516e+06 1.001384019851684570e+00
2.460864876931355335e+06 1.001663804054260254e+00
2.460864876997486688e+06 1.001714110374450684e+00
2.460864877063618507e+06 1.001492977142333984e+00
2.460864877129749861e+06 1.001945137977600098e+00
2.460864877195881214e+06 1.002891659736633301e+00
2.460864877262013033e+06 1.000091075897216797e+00
2.460864877328144386e+06 1.000450491905212402e+00
2.460864877394276205e+06 1.001078248023986816e+00
2.460864877460407559e+06 1.001065254211425781e+00
2.460864877526539378e+06 1.002016663551330566e+00
2.460864877592670731e+06 1.000671625137329102e+00
2.460864877658802550e+06 1.001694679260253906e+00
2.460864877724933904e+06 1.000642418861389160e+00
2.460864877791065723e+06 1.000344753265380859e+00
2.460864877857197076e+06 1.001725554466247559e+00
2.460864877923328895e+06 1.001912593841552734e+00
2.460864877989460249e+06 1.000879883766174316e+00
2.460864878055591602e+06 1.000912427902221680e+00
2.460864878121723421e+06 1.001411676406860352e+00
2.460864878187854774e+06 1.001400232315063477e+00
2.460864878253986593e+06 1.001286387443542480e+00
2.460864878320117947e+06 1.000705838203430176e+00
2.460864878386249766e+06 1.000590324401855469e+00
2.460864878452381119e+06 1.000175595283508301e+00
2.460864878518512938e+06 1.002197146415710449e+00
2.460864878584644292e+06 1.001855611801147461e+00
2.460864878650776111e+06 1.001084804534912109e+00
2.460864878716907464e+06 1.001288056373596191e+00
2.460864878783038817e+06 9.996129274368286133e-01
2.460864878849170636e+06 1.001398682594299316e+00
2.460864878915301990e+06 9.999593496322631836e-01
2.460864878981433809e+06 1.001553177833557129e+00
2.460864879047565162e+06 9.999219179153442383e-01
2.460864879113696981e+06 1.001410007476806641e+00
2.460864879179828335e+06 1.001071810722351074e+00
2.460864879245960154e+06 1.000463485717773438e+00
2.460864879312091507e+06 1.001684904098510742e+00
2.460864879378223326e+06 9.996389746665954590e-01
2.460864879444354679e+06 1.001384019851684570e+00
2.460864879510486498e+06 1.000600099563598633e+00
2.460864879576617852e+06 1.001427888870239258e+00
2.460864879642749205e+06 1.000956296920776367e+00
2.460864879708881024e+06 1.002013444900512695e+00
2.460864879775012378e+06 1.000614762306213379e+00
2.460864879841144197e+06 1.001426339149475098e+00
2.460864879907275550e+06 1.001849174499511719e+00
2.460864879973407369e+06 1.002130508422851562e+00
2.460864880039538722e+06 1.000944852828979492e+00
2.460864880105670542e+06 1.002041101455688477e+00
2.460864880171801895e+06 1.001730442047119141e+00
2.460864880237933714e+06 1.001055479049682617e+00
2.460864880304065067e+06 1.001273393630981445e+00
2.460864880370196421e+06 1.001424670219421387e+00
2.460864880436328240e+06 1.001779198646545410e+00
2.460864880502459593e+06 1.000590324401855469e+00
2.460864880568591412e+06 1.000123620033264160e+00
2.460864880634722766e+06 1.001175880432128906e+00
2.460864880700854585e+06 1.000938415527343750e+00
2.460864880766985938e+06 1.001702785491943359e+00
2.460864880833117757e+06 9.998162388801574707e-01
2.460864880899249110e+06 1.002776145935058594e+00
2.460864880965380929e+06 1.002083301544189453e+00
2.460864881031512283e+06 9.999024271965026855e-01
2.460864881097643636e+06 1.002075195312500000e+00
2.460864881163775455e+06 1.001541733741760254e+00
2.460864881229906809e+06 1.001029491424560547e+00
2.460864881296038628e+06 1.000263452529907227e+00
2.460864881362169981e+06 1.002354979515075684e+00
2.460864881428301800e+06 1.000458598136901855e+00
2.460864881494433153e+06 1.001362919807434082e+00
2.460864881560564972e+06 1.000008106231689453e+00
2.460864881626696326e+06 1.000917315483093262e+00
2.460864881692828145e+06 1.001140117645263672e+00
2.460864881758959498e+06 1.000024437904357910e+00
2.460864881825091317e+06 1.001216530799865723e+00
2.460864881891222671e+06 1.000925421714782715e+00
2.460864881957354024e+06 1.001096129417419434e+00
2.460864882023485843e+06 1.000377297401428223e+00
2.460864882089617196e+06 1.001247406005859375e+00
2.460864882155749016e+06 1.000421166419982910e+00
2.460864882221880369e+06 1.001735329627990723e+00
2.460864882288012188e+06 1.000512242317199707e+00
2.460864882354143541e+06 1.002353310585021973e+00
2.460864882420275360e+06 1.000733494758605957e+00
2.460864882486406714e+06 1.000769257545471191e+00
2.460864882552538533e+06 1.001613378524780273e+00
2.460864882618669886e+06 1.001336812973022461e+00
2.460864882684801240e+06 9.999560713768005371e-01
2.460864882750933059e+06 1.001627922058105469e+00
2.460864882817064412e+06 1.001065254211425781e+00
2.460864882883196231e+06 1.002002000808715820e+00
2.460864882949327584e+06 1.001649141311645508e+00
2.460864883015459403e+06 1.001393795013427734e+00
2.460864883081590757e+06 1.000855445861816406e+00
2.460864883147722576e+06 1.002078413963317871e+00
2.460864883213853929e+06 1.001455545425415039e+00
2.460864883279985748e+06 1.001201868057250977e+00
2.460864883346117102e+06 1.001164436340332031e+00
2.460864883412248921e+06 9.996064305305480957e-01
2.460864883478380274e+06 1.001654028892517090e+00
2.460864883544511627e+06 1.002104520797729492e+00
2.460864883610643446e+06 1.000538349151611328e+00
2.460864883676774800e+06 1.000200033187866211e+00
2.460864883742906619e+06 1.001118898391723633e+00
2.460864883809037972e+06 1.001746654510498047e+00
2.460864883875169791e+06 1.000744819641113281e+00
2.460864883941301145e+06 1.001279950141906738e+00
2.460864884007432964e+06 1.000816464424133301e+00
2.460864884073564317e+06 1.001353144645690918e+00
2.460864884139696136e+06 1.000917315483093262e+00
2.460864884205827489e+06 1.001797080039978027e+00
2.460864884271958843e+06 1.001634478569030762e+00
2.460864884338090662e+06 1.001081466674804688e+00
2.460864884404222015e+06 1.002673745155334473e+00
2.460864884470353834e+06 1.001717448234558105e+00
2.460864884536485188e+06 1.001327157020568848e+00
2.460864884602617007e+06 1.001273393630981445e+00
2.460864884668748360e+06 1.000528573989868164e+00
2.460864884734880179e+06 1.000874996185302734e+00
2.460864884801011533e+06 1.002328872680664062e+00
2.460864884867143352e+06 1.001533627510070801e+00
2.460864884933274705e+06 1.001105904579162598e+00
2.460864884999406058e+06 1.001354694366455078e+00
2.460864885065537877e+06 1.001834511756896973e+00
2.460864885131669231e+06 1.000178933143615723e+00
2.460864885197801050e+06 1.001125454902648926e+00
2.460864885263932403e+06 1.000094294548034668e+00
2.460864885330064222e+06 1.002071976661682129e+00
2.460864885396195576e+06 1.000728607177734375e+00
2.460864885462327395e+06 1.001094579696655273e+00
2.460864885528458748e+06 1.001836180686950684e+00
2.460864885594590567e+06 1.001240849494934082e+00
2.460864885660721920e+06 1.000785470008850098e+00
2.460864885726853739e+06 1.001584053039550781e+00
2.460864885792985093e+06 1.002314329147338867e+00
2.460864885859116446e+06 1.000925421714782715e+00
2.460864885925248265e+06 1.000520467758178711e+00
2.460864885991379619e+06 1.000308990478515625e+00
2.460864886057511438e+06 1.002898097038269043e+00
2.460864886123642791e+06 9.993657469749450684e-01
2.460864886189774610e+06 1.000912427902221680e+00
2.460864886255905963e+06 1.000022768974304199e+00
2.460864886322037783e+06 1.001187205314636230e+00
2.460864886388169136e+06 1.001193761825561523e+00
2.460864886454300955e+06 1.000754594802856445e+00
2.460864886520432308e+06 1.000787138938903809e+00
2.460864886586563662e+06 1.000751376152038574e+00
2.460864886652695481e+06 1.002171158790588379e+00
2.460864886718826834e+06 1.002348423004150391e+00
2.460864886784958653e+06 1.000821352005004883e+00
2.460864886851090007e+06 1.001553177833557129e+00
2.460864886917221826e+06 1.000977396965026855e+00
2.460864886983353179e+06 1.001904487609863281e+00
2.460864887049484998e+06 1.001065254211425781e+00
2.460864887115616351e+06 1.000730276107788086e+00
2.460864887181748170e+06 1.001218080520629883e+00
2.460864887247879524e+06 1.000715613365173340e+00
2.460864887314010877e+06 1.001283168792724609e+00
2.460864887380142696e+06 1.001091241836547852e+00
2.460864887446274050e+06 1.000811576843261719e+00
2.460864887512405869e+06 1.001354694366455078e+00
2.460864887578537222e+06 1.000214695930480957e+00
2.460864887644669041e+06 1.002496480941772461e+00
2.460864887710800394e+06 1.001031160354614258e+00
2.460864887776932213e+06 1.000762701034545898e+00
2.460864887843063567e+06 1.000949740409851074e+00
2.460864887909195386e+06 1.001873493194580078e+00
2.460864887975326739e+06 1.001873493194580078e+00
2.460864888041458558e+06 1.000204920768737793e+00
2.460864888107589912e+06 1.001027822494506836e+00
2.460864888173721265e+06 1.001655578613281250e+00
2.460864888239853084e+06 1.001624703407287598e+00
2.460864888305984437e+06 1.001154661178588867e+00
2.460864888372116257e+06 1.002361416816711426e+00
2.460864888438247610e+06 1.000364303588867188e+00
2.460864888504379429e+06 1.001746654510498047e+00
2.460864888570510782e+06 1.001327157020568848e+00
2.460864888636642601e+06 1.000481367111206055e+00
2.460864888702773955e+06 9.998894333839416504e-01
2.460864888768905774e+06 1.000330090522766113e+00
2.460864888835037127e+06 1.001104235649108887e+00
2.460864888901168481e+06 1.001049041748046875e+00
2.460864888967300300e+06 1.000572443008422852e+00
2.460864889033431653e+06 1.000377297401428223e+00
2.460864889099563472e+06 1.001797080039978027e+00
2.460864889165694825e+06 1.003090023994445801e+00
2.460864889231826644e+06 1.001514077186584473e+00
2.460864889297957998e+06 1.001974344253540039e+00
2.460864889364089817e+06 1.000935196876525879e+00
2.460864889430221170e+06 1.001829624176025391e+00
2.460864889496352989e+06 1.000744819641113281e+00
2.460864889562484343e+06 1.000684738159179688e+00
2.460864889628615696e+06 1.000346422195434570e+00
2.460864889694747515e+06 1.001196980476379395e+00
2.460864889760878868e+06 1.001107573509216309e+00
2.460864889827010687e+06 1.001268506050109863e+00
2.460864889893142041e+06 1.000738382339477539e+00
2.460864889959273860e+06 1.000430941581726074e+00
2.460864890025405213e+06 1.000198364257812500e+00
2.460864890091537032e+06 1.000364303588867188e+00
2.460864890157668386e+06 1.001478314399719238e+00
2.460864890223800205e+06 1.000351309776306152e+00
2.460864890289931558e+06 1.001592159271240234e+00
2.460864890356062911e+06 1.001192092895507812e+00
2.460864890422194730e+06 1.000769257545471191e+00
2.460864890488326084e+06 1.000369191169738770e+00
2.460864890554457903e+06 1.000707507133483887e+00
2.460864890620589256e+06 1.001427888870239258e+00
2.460864890686721075e+06 1.001265287399291992e+00
2.460864890752852429e+06 1.000909090042114258e+00
2.460864890818984248e+06 1.000496029853820801e+00
2.460864890885115601e+06 1.000413060188293457e+00
2.460864890951247420e+06 1.001668572425842285e+00
2.460864891017378774e+06 1.000047206878662109e+00
2.460864891083510593e+06 9.994372725486755371e-01
2.460864891149641946e+06 1.001034379005432129e+00
2.460864891215773299e+06 1.001403570175170898e+00
2.460864891281905118e+06 1.001762986183166504e+00
2.460864891348036472e+06 1.001413345336914062e+00
2.460864891414168291e+06 1.001213312149047852e+00
2.460864891480299644e+06 1.002086639404296875e+00
2.460864891546431463e+06 1.002400517463684082e+00
2.460864891612562817e+06 1.000154495239257812e+00
2.460864891678694636e+06 1.001497864723205566e+00
2.460864891744825989e+06 1.000037431716918945e+00
2.460864891810957808e+06 9.995023608207702637e-01
2.460864891877089161e+06 1.001110792160034180e+00
2.460864891943220515e+06 9.999609589576721191e-01
2.460864892009352334e+06 1.001696228981018066e+00
2.460864892075483687e+06 1.001193761825561523e+00
2.460864892141615506e+06 1.000974178314208984e+00
2.460864892207746860e+06 1.001603603363037109e+00
2.460864892273878679e+06 1.000761151313781738e+00
2.460864892340010032e+06 1.001930475234985352e+00
2.460864892406141851e+06 1.000863552093505859e+00
2.460864892472273204e+06 1.000663518905639648e+00
2.460864892538405024e+06 9.992535114288330078e-01
2.460864892604536377e+06 1.001131892204284668e+00
2.460864892670667730e+06 1.001309156417846680e+00
2.460864892736799549e+06 9.989331364631652832e-01
2.460864892802930903e+06 1.001515746116638184e+00
2.460864892869062722e+06 1.000095963478088379e+00
2.460864892935194075e+06 1.001027822494506836e+00
2.460864893001325894e+06 1.000702619552612305e+00
2.460864893067457248e+06 1.000783920288085938e+00
2.460864893133589067e+06 1.001255512237548828e+00
2.460864893199720420e+06 1.001314043998718262e+00
2.460864893265852239e+06 1.000894546508789062e+00
2.460864893331983592e+06 1.000299215316772461e+00
2.460864893398115411e+06 1.001029491424560547e+00
2.460864893464246765e+06 1.000796914100646973e+00
2.460864893530378118e+06 1.001318931579589844e+00
2.460864893596509937e+06 1.000416398048400879e+00
2.460864893662641291e+06 1.000541567802429199e+00
2.460864893728773110e+06 1.001484870910644531e+00
2.460864893794904463e+06 1.000847339630126953e+00
2.460864893861036282e+06 1.000404953956604004e+00
2.460864893927167635e+06 1.000603318214416504e+00
2.460864893993299454e+06 1.001914262771606445e+00
2.460864894059430808e+06 1.001130342483520508e+00
2.460864894125562627e+06 1.000753045082092285e+00
2.460864894191693980e+06 1.000149607658386230e+00
2.460864894257825334e+06 1.000564336776733398e+00
2.460864894323957153e+06 1.000099182128906250e+00
2.460864894390088506e+06 1.001179099082946777e+00
2.460864894456220325e+06 1.001118898391723633e+00
2.460864894522351678e+06 1.001166105270385742e+00
2.460864894588483498e+06 1.000918865203857422e+00
2.460864894654614851e+06 1.002002000808715820e+00
2.460864894720746670e+06 1.001086354255676270e+00
2.460864894786878023e+06 1.000533461570739746e+00
2.460864894853009842e+06 1.000308990478515625e+00
2.460864894919141196e+06 1.001120567321777344e+00
2.460864894985272549e+06 1.000842452049255371e+00
2.460864895051404368e+06 1.000800132751464844e+00
2.460864895117535722e+06 1.001263618469238281e+00
2.460864895183667541e+06 1.000661969184875488e+00
2.460864895249798894e+06 1.001117348670959473e+00
2.460864895315930713e+06 1.001244187355041504e+00
2.460864895382062066e+06 1.001226305961608887e+00
2.460864895448193885e+06 1.000455379486083984e+00
2.460864895514325239e+06 1.000017881393432617e+00
2.460864895580457058e+06 1.001707673072814941e+00
2.460864895646588411e+06 1.001995563507080078e+00
2.460864895712719765e+06 1.001159548759460449e+00
2.460864895778851584e+06 1.001068472862243652e+00
2.460864895844982937e+06 1.000580549240112305e+00
2.460864895911114756e+06 1.001884937286376953e+00
2.460864895977246109e+06 1.001159548759460449e+00
2.460864896043377928e+06 1.001253962516784668e+00
2.460864896109509282e+06 1.000896096229553223e+00
2.460864896175641101e+06 1.000439167022705078e+00
2.460864896241772454e+06 9.998031854629516602e-01
2.460864896307904273e+06 1.000777363777160645e+00
2.460864896374035627e+06 1.000941634178161621e+00
2.460864896440167446e+06 1.000102400779724121e+00
2.460864896506298799e+06 1.001902818679809570e+00
2.460864896572430152e+06 1.001706004142761230e+00
2.460864896638561971e+06 1.002390742301940918e+00
2.460864896704693325e+06 1.001336812973022461e+00
2.460864896770825144e+06 1.000317096710205078e+00
2.460864896836956497e+06 1.001115679740905762e+00
2.460864896903088316e+06 1.000648856163024902e+00
2.460864896969219670e+06 1.001551508903503418e+00
2.460864897035351489e+06 1.001862168312072754e+00
2.460864897101482842e+06 9.997072815895080566e-01
2.460864897167614661e+06 1.000458598136901855e+00
2.460864897233746015e+06 1.000201702117919922e+00
2.460864897299877368e+06 1.000393629074096680e+00
2.460864897366009187e+06 1.000569224357604980e+00
2.460864897432140540e+06 1.000253677368164062e+00
2.460864897498272359e+06 1.001044154167175293e+00
2.460864897564403713e+06 1.000308990478515625e+00
2.460864897630535532e+06 1.001375913619995117e+00
2.460864897696666885e+06 1.001323819160461426e+00
2.460864897762798704e+06 9.997365474700927734e-01
2.460864897828930058e+06 1.000969290733337402e+00
2.460864897895061877e+06 1.000993728637695312e+00
2.460864897961193230e+06 1.001533627510070801e+00
2.460864898027324583e+06 1.001297831535339355e+00
2.460864898093456402e+06 1.001405119895935059e+00
2.460864898159587756e+06 1.001532077789306641e+00
2.460864898225719575e+06 1.000323653221130371e+00
2.460864898291850928e+06 1.001466989517211914e+00
2.460864898357982747e+06 1.000352859497070312e+00
2.460864898424114101e+06 1.000772476196289062e+00
2.460864898490245920e+06 1.001266956329345703e+00
2.460864898556377273e+06 1.001829624176025391e+00
2.460864898622509092e+06 1.001125454902648926e+00
2.460864898688640445e+06 1.000913977622985840e+00
2.460864898754771799e+06 1.001826405525207520e+00
2.460864898820903618e+06 1.000169157981872559e+00
2.460864898887034971e+06 1.000523686408996582e+00
2.460864898953166790e+06 1.000824570655822754e+00
2.460864899019298144e+06 1.001405119895935059e+00
2.460864899085429963e+06 1.000702619552612305e+00
2.460864899151561316e+06 9.999397993087768555e-01
2.460864899217693135e+06 1.000686287879943848e+00
2.460864899283824489e+06 9.998975396156311035e-01
2.460864899349956308e+06 1.002574563026428223e+00
2.460864899416087661e+06 1.001375913619995117e+00
2.460864899482219480e+06 1.001195311546325684e+00
2.460864899548350833e+06 1.001406788825988770e+00
2.460864899614482187e+06 1.000391960144042969e+00
2.460864899680614006e+06 9.997365474700927734e-01
2.460864899746745359e+06 1.001358032226562500e+00
2.460864899812877178e+06 1.001693010330200195e+00
2.460864899879008532e+06 1.000961184501647949e+00
2.460864899945140351e+06 1.001149773597717285e+00
2.460864900011271704e+06 1.001865386962890625e+00
2.460864900077403523e+06 1.000043869018554688e+00
2.460864900143534876e+06 1.000216245651245117e+00
2.460864900209666695e+06 9.992843866348266602e-01
2.460864900275798049e+06 1.002021551132202148e+00
2.460864900341929402e+06 1.000561118125915527e+00
2.460864900408061221e+06 1.001706004142761230e+00
2.460864900474192575e+06 9.998113512992858887e-01
2.460864900540324394e+06 1.001418232917785645e+00
2.460864900606455747e+06 9.995137453079223633e-01
2.460864900672587566e+06 1.000795245170593262e+00
2.460864900738718919e+06 1.000855445861816406e+00
2.460864900804850738e+06 1.000674962997436523e+00
2.460864900870982092e+06 9.999073147773742676e-01
2.460864900937113911e+06 9.993787407875061035e-01
2.460864901003245264e+06 1.001509308815002441e+00
2.460864901069376618e+06 1.000214695930480957e+00
2.460864901135508437e+06 1.001749992370605469e+00
2.460864901201639790e+06 1.000520467758178711e+00
2.460864901267771609e+06 1.001167774200439453e+00
2.460864901333902963e+06 1.001258850097656250e+00
2.460864901400034782e+06 1.000572443008422852e+00
2.460864901466166135e+06 1.000902652740478516e+00
2.460864901532297954e+06 1.000855445861816406e+00
2.460864901598429307e+06 1.001138448715209961e+00
2.460864901664561126e+06 9.993380904197692871e-01
2.460864901730692480e+06 1.000609874725341797e+00
2.460864901796823833e+06 1.000839233398437500e+00
2.460864901862955652e+06 1.000783920288085938e+00
2.460864901929087006e+06 1.000790357589721680e+00
2.460864901995218825e+06 1.000718832015991211e+00
2.460864902061350178e+06 1.000736713409423828e+00
2.460864902127481997e+06 1.000435829162597656e+00
2.460864902193613350e+06 9.999821186065673828e-01
2.460864902259745169e+06 1.001065254211425781e+00
2.460864902325876523e+06 9.998796582221984863e-01
2.460864902392008342e+06 1.001099467277526855e+00
2.460864902458139695e+06 1.000933527946472168e+00
2.460864902524271049e+06 1.000385403633117676e+00
2.460864902590402868e+06 1.000048756599426270e+00
2.460864902656534221e+06 1.000962853431701660e+00
2.460864902722666040e+06 1.001281619071960449e+00
2.460864902788797393e+06 1.000551342964172363e+00
2.460864902854929212e+06 1.000705838203430176e+00
2.460864902921060566e+06 1.000165939331054688e+00
2.460864902987192385e+06 1.001353144645690918e+00
2.460864903053323738e+06 1.000060200691223145e+00
2.460864903119455557e+06 1.001026272773742676e+00
2.460864903185586911e+06 1.000112175941467285e+00
2.460864903251718730e+06 1.000183820724487305e+00
2.460864903317850083e+06 1.000712394714355469e+00
2.460864903383981436e+06 1.000832676887512207e+00
2.460864903450113256e+06 1.000470042228698730e+00
2.460864903516244609e+06 1.000216245651245117e+00
2.460864903582376428e+06 1.000585436820983887e+00
2.460864903648507781e+06 1.000754594802856445e+00
2.460864903714639600e+06 1.000377297401428223e+00
2.460864903780770954e+06 1.000777363777160645e+00
2.460864903846902773e+06 1.000769257545471191e+00
2.460864903913034126e+06 1.001335263252258301e+00
2.460864903979165945e+06 1.001314043998718262e+00
2.460864904045297299e+06 1.000544786453247070e+00
2.460864904111428652e+06 1.001151442527770996e+00
2.460864904177560471e+06 1.000966072082519531e+00
2.460864904243691824e+06 1.001611709594726562e+00
2.460864904309823643e+06 1.000915646553039551e+00
2.460864904375954997e+06 1.000382184982299805e+00
2.460864904442086816e+06 1.000289440155029297e+00
2.460864904508218169e+06 1.001265287399291992e+00
2.460864904574349988e+06 1.000499248504638672e+00
2.460864904640481342e+06 1.000900983810424805e+00
2.460864904706613161e+06 1.000195145606994629e+00
2.460864904772744514e+06 1.000073194503784180e+00
2.460864904838875867e+06 1.000191926956176758e+00
2.460864904905007686e+06 1.000590324401855469e+00
2.460864904971139040e+06 1.001621484756469727e+00
2.460864905037270859e+06 1.000398397445678711e+00
2.460864905103402212e+06 1.001213312149047852e+00
2.460864905169534031e+06 1.000382184982299805e+00
2.460864905235665385e+06 1.000541567802429199e+00
2.460864905301797204e+06 1.000845670700073242e+00
2.460864905367928557e+06 1.000858664512634277e+00
2.460864905434060376e+06 1.000354528427124023e+00
2.460864905500191730e+06 9.993803501129150391e-01
2.460864905566323083e+06 1.001078248023986816e+00
2.460864905632454902e+06 1.000940084457397461e+00
2.460864905698586255e+06 1.001107573509216309e+00
2.460864905764718074e+06 9.998682737350463867e-01
2.460864905830849428e+06 1.001260399818420410e+00
2.460864905896981247e+06 1.000588774681091309e+00
2.460864905963112600e+06 1.000263452529907227e+00
2.460864906029244419e+06 1.001390576362609863e+00
2.460864906095375773e+06 1.001265287399291992e+00
2.460864906161507592e+06 1.000253677368164062e+00
2.460864906227638945e+06 1.001183986663818359e+00
2.460864906293770298e+06 1.001166105270385742e+00
2.460864906359902117e+06 1.001145005226135254e+00
2.460864906426033471e+06 1.000131726264953613e+00
2.460864906492165290e+06 1.000312209129333496e+00
2.460864906558296643e+06 1.000143170356750488e+00
2.460864906624428462e+06 1.000496029853820801e+00
2.460864906690559816e+06 9.995169639587402344e-01
2.460864906756691635e+06 9.998633861541748047e-01
2.460864906822822988e+06 1.000130057334899902e+00
2.460864906888954807e+06 1.000705838203430176e+00
2.460864906955086160e+06 1.000943303108215332e+00
2.460864907021217979e+06 1.000421166419982910e+00
2.460864907087349333e+06 1.001123785972595215e+00
2.460864907153480686e+06 9.997934699058532715e-01
2.460864907219612505e+06 1.001055479049682617e+00
2.460864907285743859e+06 1.001554846763610840e+00
2.460864907351875678e+06 1.000334978103637695e+00
2.460864907418007031e+06 1.000847339630126953e+00
2.460864907484138850e+06 1.000486254692077637e+00
2.460864907550270204e+06 1.000884771347045898e+00
2.460864907616402023e+06 1.000483036041259766e+00
2.460864907682533376e+06 1.001714110374450684e+00
2.460864907748665195e+06 1.001289725303649902e+00
2.460864907814796548e+06 9.998113512992858887e-01
2.460864907880927902e+06 1.000748157501220703e+00
2.460864907947059721e+06 1.000052094459533691e+00
2.460864908013191074e+06 9.995576143264770508e-01
2.460864908079322893e+06 1.001496195793151855e+00
2.460864908145454247e+06 1.001858949661254883e+00
2.460864908211586066e+06 1.000230908393859863e+00
2.460864908277717419e+06 1.000870108604431152e+00
2.460864908343849238e+06 1.001371026039123535e+00
2.460864908409980591e+06 9.998991489410400391e-01
2.460864908476112410e+06 1.000722050666809082e+00
2.460864908542243764e+06 9.993396997451782227e-01
2.460864908608375117e+06 1.000748157501220703e+00
2.460864908674506936e+06 1.000308990478515625e+00
2.460864908740638290e+06 9.998601078987121582e-01
2.460864908806770109e+06 1.000665187835693359e+00
2.460864908872901462e+06 1.000440716743469238e+00
2.460864908939033281e+06 1.000922083854675293e+00
2.460864909005164634e+06 1.000024437904357910e+00
2.460864909071296453e+06 1.001170992851257324e+00
2.460864909137427807e+06 1.000733494758605957e+00
2.460864909203559626e+06 9.998341202735900879e-01
2.460864909269690979e+06 1.000975847244262695e+00
2.460864909335822333e+06 1.000071525573730469e+00
2.460864909401954152e+06 1.001081466674804688e+00
2.460864909468085505e+06 1.001266956329345703e+00
2.460864909534217324e+06 1.000227689743041992e+00
2.460864909600348677e+06 1.001183986663818359e+00
2.460864909666480497e+06 1.001099467277526855e+00
2.460864909732611850e+06 1.001937031745910645e+00
2.460864909798743669e+06 1.000349640846252441e+00
2.460864909864875022e+06 9.999902248382568359e-01
2.460864909931006841e+06 1.001022934913635254e+00
2.460864909997138195e+06 1.001140117645263672e+00
2.460864910063269548e+06 1.001364469528198242e+00
2.460864910129401367e+06 1.000525355339050293e+00
2.460864910195532721e+06 1.001728773117065430e+00
2.460864910261664540e+06 1.001005053520202637e+00
2.460864910327795893e+06 1.000591993331909180e+00
2.460864910393927712e+06 1.000782251358032227e+00
2.460864910460059065e+06 1.000074863433837891e+00
2.460864910526190884e+06 1.001782417297363281e+00
2.460864910592322238e+06 1.000165939331054688e+00
2.460864910658454057e+06 1.000458598136901855e+00
2.460864910724585410e+06 1.000424504280090332e+00
2.460864910790716764e+06 1.000535011291503906e+00
2.460864910856848583e+06 1.000481367111206055e+00
2.460864910922979936e+06 1.001146554946899414e+00
2.460864910989111755e+06 1.000941634178161621e+00
